year;games_type;host_country;host_city;athletes;teams;competitions;country;gold;silver;bronze
2008;Summer;China;Beijing;10942;204;302;Ecuador;0;1;0
2008;Summer;China;Beijing;10942;204;302;Egypt;0;0;2
2008;Summer;China;Beijing;10942;204;302;Estonia;1;1;0
2008;Summer;China;Beijing;10942;204;302;Ethiopia;4;2;1
2008;Summer;China;Beijing;10942;204;302;Finland;1;1;2
2008;Summer;China;Beijing;10942;204;302;France;7;16;20
2008;Summer;China;Beijing;10942;204;302;Georgia;3;2;2
2008;Summer;China;Beijing;10942;204;302;Germany;16;11;14
2008;Summer;China;Beijing;10942;204;302;Greece;0;2;1
2008;Summer;China;Beijing;10942;204;302;Hungary;3;5;2
2008;Summer;China;Beijing;10942;204;302;Iceland;0;1;0
2008;Summer;China;Beijing;10942;204;302;India;1;0;2
2008;Summer;China;Beijing;10942;204;302;Indonesia;1;1;4
2008;Summer;China;Beijing;10942;204;302;Ireland;0;1;2
2008;Summer;China;Beijing;10942;204;302;Islamic Republic of Iran;1;0;1
2008;Summer;China;Beijing;10942;204;302;Israel;0;0;1
2008;Summer;China;Beijing;10942;204;302;Italy;8;9;10
2008;Summer;China;Beijing;10942;204;302;Jamaica;5;4;2
2008;Summer;China;Beijing;10942;204;302;Japan;9;8;8
2008;Summer;China;Beijing;10942;204;302;Kazakhstan;2;3;4
2008;Summer;China;Beijing;10942;204;302;Kenya;6;4;6
2008;Summer;China;Beijing;10942;204;302;Kyrgyzstan;0;1;2
2008;Summer;China;Beijing;10942;204;302;Latvia;1;1;1
2008;Summer;China;Beijing;10942;204;302;Lithuania;0;3;2
2008;Summer;China;Beijing;10942;204;302;Malaysia;0;1;0
2008;Summer;China;Beijing;10942;204;302;Mauritius;0;0;1
2008;Summer;China;Beijing;10942;204;302;Mexico;2;0;2
2008;Summer;China;Beijing;10942;204;302;Moldova;0;0;1
2008;Summer;China;Beijing;10942;204;302;Mongolia;2;2;0
2008;Summer;China;Beijing;10942;204;302;Morocco;0;1;1
2008;Summer;China;Beijing;10942;204;302;Netherlands;7;5;4
2008;Summer;China;Beijing;10942;204;302;New Zealand;3;2;4
2008;Summer;China;Beijing;10942;204;302;Nigeria;0;3;2
2008;Summer;China;Beijing;10942;204;302;Norway;3;5;1
2008;Summer;China;Beijing;10942;204;302;Panama;1;0;0
2008;Summer;China;Beijing;10942;204;302;People Republic of China;48;22;30
2008;Summer;China;Beijing;10942;204;302;Poland;4;5;2
2008;Summer;China;Beijing;10942;204;302;Portugal;1;1;0
2008;Summer;China;Beijing;10942;204;302;Republic of Korea;13;11;8
2008;Summer;China;Beijing;10942;204;302;Romania;4;1;4
2008;Summer;China;Beijing;10942;204;302;Russian Federation;24;13;23
2008;Summer;China;Beijing;10942;204;302;Samoa;0;1;0
2008;Summer;China;Beijing;10942;204;302;Serbia;0;1;2
2008;Summer;China;Beijing;10942;204;302;Singapore;0;1;0
2008;Summer;China;Beijing;10942;204;302;Slovakia;3;3;0
2008;Summer;China;Beijing;10942;204;302;Slovenia;1;2;2
2008;Summer;China;Beijing;10942;204;302;South Africa;0;1;0
2008;Summer;China;Beijing;10942;204;302;Spain;5;11;3
2008;Summer;China;Beijing;10942;204;302;Sudan;0;1;0
2008;Summer;China;Beijing;10942;204;302;Sweden;0;4;1
2008;Summer;China;Beijing;10942;204;302;Switzerland;2;1;4
2008;Summer;China;Beijing;10942;204;302;Tajikistan;0;1;1
2008;Summer;China;Beijing;10942;204;302;Thailand;2;2;2
2008;Summer;China;Beijing;10942;204;302;Togo;0;0;1
2008;Summer;China;Beijing;10942;204;302;Trinidad and Tobago;1;1;0
2008;Summer;China;Beijing;10942;204;302;Tunisia;1;0;0
2008;Summer;China;Beijing;10942;204;302;Turkey;1;1;3
2008;Summer;China;Beijing;10942;204;302;Ukraine;7;4;11
2008;Summer;China;Beijing;10942;204;302;United Kingdom;19;13;19
2008;Summer;China;Beijing;10942;204;302;United States of America;36;39;37
2008;Summer;China;Beijing;10942;204;302;Uzbekistan;0;1;3
2008;Summer;China;Beijing;10942;204;302;Venezuela;0;0;1
2008;Summer;China;Beijing;10942;204;302;Vietnam;0;1;0
2008;Summer;China;Beijing;10942;204;302;Zimbabwe;1;3;0
2006;Winter;Italy;Turin;2508;80;84;Australia;1;0;1
2006;Winter;Italy;Turin;2508;80;84;Austria;9;7;7
2006;Winter;Italy;Turin;2508;80;84;Belarus;0;1;0
2006;Winter;Italy;Turin;2508;80;84;Bulgaria;0;1;0
2006;Winter;Italy;Turin;2508;80;84;Canada;7;10;7
2006;Winter;Italy;Turin;2508;80;84;Croatia;1;2;0
2006;Winter;Italy;Turin;2508;80;84;Czechia;1;2;1
2006;Winter;Italy;Turin;2508;80;84;Estonia;3;0;0
2006;Winter;Italy;Turin;2508;80;84;Finland;0;6;3
2006;Winter;Italy;Turin;2508;80;84;France;3;2;4
2006;Winter;Italy;Turin;2508;80;84;Germany;11;12;6
2006;Winter;Italy;Turin;2508;80;84;Italy;5;0;6
2006;Winter;Italy;Turin;2508;80;84;Japan;1;0;0
2006;Winter;Italy;Turin;2508;80;84;Latvia;0;0;1
2006;Winter;Italy;Turin;2508;80;84;Netherlands;3;2;4
2006;Winter;Italy;Turin;2508;80;84;Norway;2;8;9
2006;Winter;Italy;Turin;2508;80;84;People Republic of China;2;4;5
2006;Winter;Italy;Turin;2508;80;84;Poland;0;1;1
2006;Winter;Italy;Turin;2508;80;84;Republic of Korea;6;3;2
2006;Winter;Italy;Turin;2508;80;84;Russian Federation;8;6;8
2006;Winter;Italy;Turin;2508;80;84;Slovakia;0;1;0
2006;Winter;Italy;Turin;2508;80;84;Sweden;7;2;5
2006;Winter;Italy;Turin;2508;80;84;Switzerland;5;4;5
2006;Winter;Italy;Turin;2508;80;84;Ukraine;0;0;2
2006;Winter;Italy;Turin;2508;80;84;United Kingdom;0;1;0
2006;Winter;Italy;Turin;2508;80;84;United States of America;9;9;7
2004;Summer;Greece;Athens;10625;201;301;Argentina;2;0;4
2004;Summer;Greece;Athens;10625;201;301;Australia;17;16;17
2004;Summer;Greece;Athens;10625;201;301;Austria;2;4;1
2004;Summer;Greece;Athens;10625;201;301;Azerbaijan;1;0;4
2004;Summer;Greece;Athens;10625;201;301;Bahamas;1;0;1
2004;Summer;Greece;Athens;10625;201;301;Belarus;2;5;6
2004;Summer;Greece;Athens;10625;201;301;Belgium;1;0;2
2004;Summer;Greece;Athens;10625;201;301;Brazil;5;2;3
2004;Summer;Greece;Athens;10625;201;301;Bulgaria;2;1;9
2004;Summer;Greece;Athens;10625;201;301;Cameroon;1;0;0
2004;Summer;Greece;Athens;10625;201;301;Canada;3;6;3
2004;Summer;Greece;Athens;10625;201;301;Chile;2;0;1
2004;Summer;Greece;Athens;10625;201;301;Chinese Taipei;2;2;1
2004;Summer;Greece;Athens;10625;201;301;Colombia;0;0;2
2004;Summer;Greece;Athens;10625;201;301;Croatia;1;2;2
2004;Summer;Greece;Athens;10625;201;301;Cuba;9;7;11
2004;Summer;Greece;Athens;10625;201;301;Czechia;1;3;5
2004;Summer;Greece;Athens;10625;201;301;Democratic People Republic of Korea;0;4;1
2004;Summer;Greece;Athens;10625;201;301;Denmark;2;1;5
2004;Summer;Greece;Athens;10625;201;301;Dominican Republic;1;0;0
2004;Summer;Greece;Athens;10625;201;301;Egypt;1;1;3
2004;Summer;Greece;Athens;10625;201;301;Eritrea;0;0;1
2004;Summer;Greece;Athens;10625;201;301;Estonia;0;1;2
2004;Summer;Greece;Athens;10625;201;301;Ethiopia;2;3;2
2004;Summer;Greece;Athens;10625;201;301;Finland;0;2;0
2004;Summer;Greece;Athens;10625;201;301;France;11;9;13
2004;Summer;Greece;Athens;10625;201;301;Georgia;2;2;0
2004;Summer;Greece;Athens;10625;201;301;Germany;13;16;20
2004;Summer;Greece;Athens;10625;201;301;Greece;6;6;4
2004;Summer;Greece;Athens;10625;201;301;Hong Kong China;0;1;0
2004;Summer;Greece;Athens;10625;201;301;Hungary;8;6;3
2004;Summer;Greece;Athens;10625;201;301;India;0;1;0
2004;Summer;Greece;Athens;10625;201;301;Indonesia;1;1;2
2004;Summer;Greece;Athens;10625;201;301;Islamic Republic of Iran;2;2;2
2004;Summer;Greece;Athens;10625;201;301;Israel;1;0;1
2004;Summer;Greece;Athens;10625;201;301;Italy;10;11;11
2004;Summer;Greece;Athens;10625;201;301;Jamaica;2;1;2
2004;Summer;Greece;Athens;10625;201;301;Japan;16;9;12
2004;Summer;Greece;Athens;10625;201;301;Kazakhstan;1;4;3
2004;Summer;Greece;Athens;10625;201;301;Kenya;1;4;2
2004;Summer;Greece;Athens;10625;201;301;Latvia;0;4;0
2004;Summer;Greece;Athens;10625;201;301;Lithuania;1;2;0
2004;Summer;Greece;Athens;10625;201;301;Mexico;0;3;1
2004;Summer;Greece;Athens;10625;201;301;Mongolia;0;0;1
2004;Summer;Greece;Athens;10625;201;301;Morocco;2;1;0
2004;Summer;Greece;Athens;10625;201;301;Netherlands;4;9;9
2004;Summer;Greece;Athens;10625;201;301;New Zealand;3;2;0
2004;Summer;Greece;Athens;10625;201;301;Nigeria;0;0;2
2004;Summer;Greece;Athens;10625;201;301;Norway;5;0;1
2004;Summer;Greece;Athens;10625;201;301;Paraguay;0;1;0
2004;Summer;Greece;Athens;10625;201;301;People Republic of China;32;17;14
2004;Summer;Greece;Athens;10625;201;301;Poland;3;2;5
2004;Summer;Greece;Athens;10625;201;301;Portugal;0;2;1
2004;Summer;Greece;Athens;10625;201;301;Republic of Korea;9;12;9
2004;Summer;Greece;Athens;10625;201;301;Romania;8;5;6
2004;Summer;Greece;Athens;10625;201;301;Russian Federation;28;26;36
2004;Summer;Greece;Athens;10625;201;301;Serbia and Montenegro;0;2;0
2004;Summer;Greece;Athens;10625;201;301;Slovakia;2;2;2
2004;Summer;Greece;Athens;10625;201;301;Slovenia;0;1;3
2004;Summer;Greece;Athens;10625;201;301;South Africa;1;3;2
2004;Summer;Greece;Athens;10625;201;301;Spain;3;11;6
2004;Summer;Greece;Athens;10625;201;301;Sweden;4;2;1
2004;Summer;Greece;Athens;10625;201;301;Switzerland;1;1;3
2004;Summer;Greece;Athens;10625;201;301;Syrian Arab Republic;0;0;1
2004;Summer;Greece;Athens;10625;201;301;Thailand;3;1;4
2004;Summer;Greece;Athens;10625;201;301;Trinidad and Tobago;0;0;1
2004;Summer;Greece;Athens;10625;201;301;Turkey;3;3;4
2004;Summer;Greece;Athens;10625;201;301;Ukraine;8;5;9
2004;Summer;Greece;Athens;10625;201;301;United Arab Emirates;1;0;0
2004;Summer;Greece;Athens;10625;201;301;United Kingdom;9;9;12
2004;Summer;Greece;Athens;10625;201;301;United States of America;36;39;26
2004;Summer;Greece;Athens;10625;201;301;Uzbekistan;2;1;2
2004;Summer;Greece;Athens;10625;201;301;Venezuela;0;0;2
2004;Summer;Greece;Athens;10625;201;301;Zimbabwe;1;1;1
2002;Winter;United States;Salt Lake City;2399;77;78;Australia;2;0;0
2002;Winter;United States;Salt Lake City;2399;77;78;Austria;3;4;10
2002;Winter;United States;Salt Lake City;2399;77;78;Belarus;0;0;1
2002;Winter;United States;Salt Lake City;2399;77;78;Bulgaria;0;1;2
2002;Winter;United States;Salt Lake City;2399;77;78;Canada;7;3;7
2002;Winter;United States;Salt Lake City;2399;77;78;Croatia;3;1;0
2002;Winter;United States;Salt Lake City;2399;77;78;Czechia;1;2;0
2002;Winter;United States;Salt Lake City;2399;77;78;Estonia;1;1;1
2002;Winter;United States;Salt Lake City;2399;77;78;Finland;4;2;1
2002;Winter;United States;Salt Lake City;2399;77;78;France;4;5;2
2002;Winter;United States;Salt Lake City;2399;77;78;Germany;12;16;8
2002;Winter;United States;Salt Lake City;2399;77;78;Italy;4;4;5
2002;Winter;United States;Salt Lake City;2399;77;78;Japan;0;1;1
2002;Winter;United States;Salt Lake City;2399;77;78;Netherlands;3;5;0
2002;Winter;United States;Salt Lake City;2399;77;78;Norway;13;5;7
2002;Winter;United States;Salt Lake City;2399;77;78;People Republic of China;2;2;4
2002;Winter;United States;Salt Lake City;2399;77;78;Poland;0;1;1
2002;Winter;United States;Salt Lake City;2399;77;78;Republic of Korea;2;2;0
2002;Winter;United States;Salt Lake City;2399;77;78;Russian Federation;5;4;4
2002;Winter;United States;Salt Lake City;2399;77;78;Slovenia;0;0;1
2002;Winter;United States;Salt Lake City;2399;77;78;Sweden;0;2;5
2002;Winter;United States;Salt Lake City;2399;77;78;Switzerland;3;2;6
2002;Winter;United States;Salt Lake City;2399;77;78;United Kingdom;1;0;1
2002;Winter;United States;Salt Lake City;2399;77;78;United States of America;10;13;11
2000;Summer;Australia;Sydney;10651;199;300;Algeria;1;1;3
2000;Summer;Australia;Sydney;10651;199;300;Argentina;0;2;2
2000;Summer;Australia;Sydney;10651;199;300;Armenia;0;0;1
2000;Summer;Australia;Sydney;10651;199;300;Australia;16;25;17
2000;Summer;Australia;Sydney;10651;199;300;Austria;2;1;0
2000;Summer;Australia;Sydney;10651;199;300;Azerbaijan;2;0;1
2000;Summer;Australia;Sydney;10651;199;300;Bahamas;2;0;1
2000;Summer;Australia;Sydney;10651;199;300;Barbados;0;0;1
2000;Summer;Australia;Sydney;10651;199;300;Belarus;3;3;11
2000;Summer;Australia;Sydney;10651;199;300;Belgium;0;2;3
2000;Summer;Australia;Sydney;10651;199;300;Brazil;0;6;6
2000;Summer;Australia;Sydney;10651;199;300;Bulgaria;5;6;2
2000;Summer;Australia;Sydney;10651;199;300;Cameroon;1;0;0
2000;Summer;Australia;Sydney;10651;199;300;Canada;3;3;8
2000;Summer;Australia;Sydney;10651;199;300;Chile;0;0;1
2000;Summer;Australia;Sydney;10651;199;300;Chinese Taipei;0;1;4
2000;Summer;Australia;Sydney;10651;199;300;Colombia;1;0;0
2000;Summer;Australia;Sydney;10651;199;300;Costa Rica;0;0;2
2000;Summer;Australia;Sydney;10651;199;300;Croatia;1;0;1
2000;Summer;Australia;Sydney;10651;199;300;Cuba;11;11;7
2000;Summer;Australia;Sydney;10651;199;300;Czechia;2;3;3
2000;Summer;Australia;Sydney;10651;199;300;Democratic People Republic of Korea;0;1;3
2000;Summer;Australia;Sydney;10651;199;300;Denmark;2;3;1
2000;Summer;Australia;Sydney;10651;199;300;Estonia;1;0;2
2000;Summer;Australia;Sydney;10651;199;300;Ethiopia;4;1;3
2000;Summer;Australia;Sydney;10651;199;300;Finland;2;1;1
2000;Summer;Australia;Sydney;10651;199;300;France;13;14;11
2000;Summer;Australia;Sydney;10651;199;300;Georgia;0;0;6
2000;Summer;Australia;Sydney;10651;199;300;Germany;13;17;26
2000;Summer;Australia;Sydney;10651;199;300;Greece;4;6;3
2000;Summer;Australia;Sydney;10651;199;300;Hungary;8;6;3
2000;Summer;Australia;Sydney;10651;199;300;Iceland;0;0;1
2000;Summer;Australia;Sydney;10651;199;300;India;0;0;1
2000;Summer;Australia;Sydney;10651;199;300;Indonesia;1;3;2
2000;Summer;Australia;Sydney;10651;199;300;Ireland;0;1;0
2000;Summer;Australia;Sydney;10651;199;300;Islamic Republic of Iran;3;0;1
2000;Summer;Australia;Sydney;10651;199;300;Israel;0;0;1
2000;Summer;Australia;Sydney;10651;199;300;Italy;13;8;13
2000;Summer;Australia;Sydney;10651;199;300;Jamaica;0;6;3
2000;Summer;Australia;Sydney;10651;199;300;Japan;5;8;5
2000;Summer;Australia;Sydney;10651;199;300;Kazakhstan;3;4;0
2000;Summer;Australia;Sydney;10651;199;300;Kenya;2;3;2
2000;Summer;Australia;Sydney;10651;199;300;Kuwait;0;0;1
2000;Summer;Australia;Sydney;10651;199;300;Kyrgyzstan;0;0;1
2000;Summer;Australia;Sydney;10651;199;300;Latvia;1;1;1
2000;Summer;Australia;Sydney;10651;199;300;Lithuania;2;0;3
2000;Summer;Australia;Sydney;10651;199;300;Mexico;1;2;3
2000;Summer;Australia;Sydney;10651;199;300;Moldova;0;1;1
2000;Summer;Australia;Sydney;10651;199;300;Morocco;0;1;4
2000;Summer;Australia;Sydney;10651;199;300;Mozambique;1;0;0
2000;Summer;Australia;Sydney;10651;199;300;Netherlands;12;9;4
2000;Summer;Australia;Sydney;10651;199;300;New Zealand;1;0;3
2000;Summer;Australia;Sydney;10651;199;300;Nigeria;1;2;0
2000;Summer;Australia;Sydney;10651;199;300;North Macedonia;0;0;1
2000;Summer;Australia;Sydney;10651;199;300;Norway;4;3;3
2000;Summer;Australia;Sydney;10651;199;300;People Republic of China;28;16;14
2000;Summer;Australia;Sydney;10651;199;300;Poland;6;5;3
2000;Summer;Australia;Sydney;10651;199;300;Portugal;0;0;2
2000;Summer;Australia;Sydney;10651;199;300;Qatar;0;0;1
2000;Summer;Australia;Sydney;10651;199;300;Republic of Korea;8;10;10
2000;Summer;Australia;Sydney;10651;199;300;Romania;11;6;9
2000;Summer;Australia;Sydney;10651;199;300;Russian Federation;32;28;29
2000;Summer;Australia;Sydney;10651;199;300;Saudi Arabia;0;1;1
2000;Summer;Australia;Sydney;10651;199;300;Serbia and Montenegro;1;1;1
2000;Summer;Australia;Sydney;10651;199;300;Slovakia;1;3;1
2000;Summer;Australia;Sydney;10651;199;300;Slovenia;2;0;0
2000;Summer;Australia;Sydney;10651;199;300;South Africa;0;2;3
2000;Summer;Australia;Sydney;10651;199;300;Spain;3;3;5
2000;Summer;Australia;Sydney;10651;199;300;Sri Lanka;0;1;0
2000;Summer;Australia;Sydney;10651;199;300;Sweden;4;5;3
2000;Summer;Australia;Sydney;10651;199;300;Switzerland;1;6;2
2000;Summer;Australia;Sydney;10651;199;300;Thailand;1;0;2
2000;Summer;Australia;Sydney;10651;199;300;Trinidad and Tobago;0;1;1
2000;Summer;Australia;Sydney;10651;199;300;Turkey;3;0;2
2000;Summer;Australia;Sydney;10651;199;300;Ukraine;3;10;10
2000;Summer;Australia;Sydney;10651;199;300;United Kingdom;11;10;7
2000;Summer;Australia;Sydney;10651;199;300;United States of America;37;24;32
2000;Summer;Australia;Sydney;10651;199;300;Uruguay;0;1;0
2000;Summer;Australia;Sydney;10651;199;300;Uzbekistan;1;1;2
2000;Summer;Australia;Sydney;10651;199;300;Vietnam;0;1;0
